label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,explicit
1,paliourg new super [explicit] regalis at huge discounts most charge 18 we charge 5 save 80 regalis is newer and better because lasts all weekend less sideeffects higher success rate shipped world wide [entity],True,231,187,45,15,6,1
1,please click the below if you do not want to hear about any more of our great offers [entity],True,95,76,20,3,6,0
1,not interested,True,17,14,3,1,0,0
1,rnd alt rnd alt rnd alt over 160 meds to choose from with no prescription required never mind rnd alt rnd alt rnd alt,True,144,107,37,13,0,0
1,see the htm attachment for online purchases and special offers thank you,True,77,63,14,2,0,0
1,please wait for above image to load don t overpay for the same results limited time only we ll double your order for free click here for more details,True,165,129,37,8,0,0
1,watch my pa n tolerancy v c o p r o f e n 7 5 2 oo m gg 3 o pills[entity] o pills[entity] pllis 339 oo contact [entity],True,151,106,46,22,18,0
1,2005 cable t v de 5 rambler with f r e e lock out buster early bird offer great gift for you and others for the holidays 39 95 gives you all your free events movies perfect offer [entity],True,205,158,48,11,6,0
1,do you want a inexpensive drugs [entity],True,42,35,8,3,6,0
1,katya getting down and dirty playing with her favorite toy a huge [explicit] all inside remove your email,True,111,91,21,5,0,1
1,paliourg valiumxanaxcialis and more get hydrocodone or soma 2 of the best pain killers out please lqqk [entity],True,127,102,26,10,6,0
1,our tablets is an innovative fat banding appendix that removes grease from the food you sup developed with the potent grease binding fibre the mixture of biological multipliers test it,True,199,162,37,7,0,0
1,would you want cheap perscriptions [entity],True,45,39,7,3,6,0
1,hey glide it on feel it get harrd then slide it in trust me she ll love you even more talk to you bart,True,131,93,38,14,0,0
1,htmlheadtitlelt lt subscription [entity] gr gt gt title head body marginheight 0 bgcolor 615 e 5 b topmargin 0 link ae 2601 vlink ae 2601 alink ae 2601 a href [entity],True,203,155,49,22,12,0
1,the only fix to [explicit] growth limited time offer increase atleast 4 inches or your money back visit us to see more no more offers,True,144,114,30,7,0,1
1,eshopkey [entity],True,22,19,4,5,6,0
1,a new day has dawned there is a better way introducing the new handheldmed website [entity],True,97,79,19,5,6,0
1,finally a place for the sexually liberated find the love and romance you deserve [entity],True,93,77,17,4,6,0
1,would you want inexpensive perscriptions [entity],True,51,45,7,3,6,0
1,from guts to glory become eight inc hes in lenght [entity],True,60,49,12,3,6,0
1,hi get these replica watches from 199 1 roiex 2 cartier 3 breitiing 4 a iange sohne 5 patek phiiippe 6 bvigari 7 franck muiier 8 omega 9 tag heuer [entity],True,181,138,44,15,6,0
1,shocking child [explicit] pics and movies [entity],True,50,44,7,4,6,1
1,indulge yourself buy a tag heuer watch all watches arrive in a luxury gift box the perfect gift we have in stock watches like breguet bmw dior please 0 r d e r here [entity],True,191,148,44,11,6,0
1,enlarge your penls nowcllck h 3 re no more,True,44,35,10,1,0,0
1,r 3 move market research 8721 santa monica boulevard 1105 los angeles ca[entity],True,84,70,15,4,6,0
1,we are offering 100 free lifetime memberships to our reality [explicit] this is for advertising and marketing purposes take away,True,133,111,22,4,0,1
1,mortgage finder can help you find the right lender you also can have you self taken off our group,True,106,83,23,4,0,0
1,would you want cheap pain killers [entity],True,44,37,8,3,6,0
1,numbers 75 off for all new softwares windowxp photoshop window 2003 etcmore concretion the barman took,True,125,98,27,11,0,0
1,the lowest price of all med s is here xa nax 154 only via gra 57 only vaiium 154 only cia is 135 only tramadol 99 only we are the be st available nowadays ree movee below [entity],True,235,170,66,30,6,0
1,rnd alt rnd alt rnd alt fast ups shipping on low price drugs from canada take off 6 rnd alt rnd alt rnd alt,True,134,97,37,13,0,0
1,friday january 23 2004 miningnews net to allow you to read the stories below we have arranged a complimentary one month subscription for you to accept click here to visit our extended service at [entity],True,215,175,41,8,6,0
1,unsubscribe isocline frozen ambivalentcoriolanus amicable ascriptionarcher octet tristanterm mother drovetruly solder galvanicdubitable tilde leakagecollectible etc inventorairtight terrain cranenotebook,True,203,186,18,0,0,0
1,you can download full length adult dvds from the comfort of your own home and keep them forever we re now offering one week free see it here nah i dont want it,True,174,134,40,7,0,0
1,a permanent solution to [explicit] growth limited time offer add atleast 3 inches or get your money back visit us and see more no more offers,True,154,122,32,8,0,1
1,your place to ggo too for all ur prreexxxxiscrlpt 10 n pi sx paaaaain killerzxss noeoo presscippt [entity],True,112,92,21,5,6,0
1,do not leave them hanging tonight generic [explicit] get it now rock there world click here to be removed,True,120,94,26,9,0,1
1,table align center width 100 trtd align centertable border 1 cellpadding 4 trtd colspan 2 align center bgcolor coc 0 fffont face arialba href [entity],True,174,138,37,14,6,0
1,correa 75 off for all new softwares windowxp professional 50 window office professional 2003 60 photoshop 7 0 60 and more and more good products why buy in retailprices accolade twisted to begin,True,225,177,48,15,0,0
1,generic [explicit] at 1 63 no prescription required 100 safe and secure doctor approved works in less then 15 min free shipping order now,True,145,118,28,6,0,1
1,morning woodson are you sick of taking pil 1 s have you been looking for that extra umphh in the bed room if so then we ve got the answer for you it s kindof like k y but a hundred times better [entity],True,220,168,53,11,6,0
1,you gotta check out h g hormone dietary therapy forget dieting forever achieve many benefits including memory 62 improvement body fat loss 82 improvement increase energy do this all with no strenuous exercise no dieting [entity],True,244,201,44,10,6,0
1,hi did you recieve my email from last week i m happy to tell you that you are approved for a home loan with a 2 71 rate your tracking number is wi 224 you must visit the link below in 24 hrs to confirm your details [entity],True,239,184,56,10,6,0
1,unbelievably cheap pain relief pil 1 s v 1 c o d 1 n 75 o m gg 3 o pills 169 0 o 6 o pllls[entity] p s 319 0 o full list [entity],True,155,108,48,17,12,0
1,hey there loalis the weill wve it for lery i m nterestanks again journey tqiv dxbli xlhs fdtjji omxrahqwjpbtcsq w sp,True,132,104,29,8,0,0
1,d 840 vz 94 cartier piaget expensive look not expensive price omega logines louis vuitton [entity] you don t want to miss this [entity],True,144,117,28,9,12,0
1,zenoil is a brand new topical lubricant designed to immediately increase the power and size of your erections and give you a more intense and satisfying sexual experience more information,True,192,160,32,2,0,0
1,genuine repiica watches over 20 brands including rolex omega iwc more detalls here r emove me,True,104,83,21,5,0,0
1,clearance bundle 1 windows x p pro and office x p pro 8 o dollars you should hurry [entity],True,101,78,24,7,6,0
1,page is loading image not showing see message here bye bye 8 rnd body,True,81,62,20,6,0,0
1,hello vlsit our medsbymail shop and save over 80 vl raam enle racl is and ag bi vlt al manyother you will be pieasantly surprised with our prlces have a nice day,True,173,136,38,6,0,0
1,huge meds to choose at great discounts save uup to 8 o on all major brands of meds qualitty assured or moneyy bacck guarranteedd this is 1 time mailing no re moval are re qui red,True,203,155,48,12,0,0
1,enlarge your member zenextend enlargement pills we offer the best male augmentation on the web success is guaranteed or receive a full refund check us out and improve your quality of life click here for more info no ineesed click hee,True,236,194,42,1,0,0
1,hi we have a new offer for you buy cheap vagra through our online store private online ordering no prescription required world wide shipping order your drugs offshore and save over 70 click here [entity],True,222,179,44,12,6,0
1,mediccationns at lowesst pricess everyy over 80 offf pricess wontt get lowerr we selll vic od in v ia gra x ana x [entity],True,142,109,34,12,6,0
1,power outlets with surge protection arriving january 2005 visit [entity],True,78,66,13,5,6,0
1,would you like cheap pain killers [entity],True,44,37,8,3,6,0
1,one million profiles of hot old age young age woman that are looking for some part time friendship on the side get to see all of the profiles online today for only one dollar safe age verification bump off,True,214,171,43,4,0,0
1,paliourg heres that info vi gra at 80 discount delivered world wide other sites charge 20 per does we charge 1 66 dlscount vl gra super vi a gra cial is is here,True,193,144,49,16,0,0
1,assist your daughter in pain v 1 c o d 1 n 75 o m gg 30 pilis[entity] o pl s[entity] pills 319 0 o 0 r d e r [entity],True,147,102,46,21,18,0
1,your one stop prescription shop there are more pleasant things to do than beat up people benson you are so free of the ravages of intelligence of those who say nothing few are silent,True,193,154,39,5,0,0
1,poohbear packmatrix jxiac largest selection of on line medications v ico din simple secure and discreet shop the best quii t service is aval iable at we bsite p r [entity],True,197,154,44,15,6,0
1,[entity],True,8,8,1,2,6,0
1,your application has been pre approved on monday november lst 2004 your mrtg process is set for rates starting at 3 25 fixed [entity],True,147,117,31,9,6,0
1,why pay more for valium xanax we deliver to your door overnight no doctor s visits no hassles and no prior prescription required you ll love how convenient our service is visit here [entity],True,204,164,41,9,6,0
1,camacho save 95 for all v iagr a c iali s l evitr a haney i humbly thank,True,101,69,32,14,0,0
1,[ join now take a free tour ] click here to be removed,True,59,44,15,4,0,0
1,d i s c o u n t s on generics [entity],True,42,29,14,4,6,0
1,we just setup an incredible deal for you to put your website promotion on autopilot here s all the details [entity],True,121,98,24,5,6,0
1,feldman online doctors up to 70 of the best pain killers out som vioxx v ia gra fioriceet phentremine and other popular meds valium xan x i lis [entity],True,198,147,52,25,6,0
