,Unnamed: 0,label,text,is_eng,len,len_no_spaces,n_words,n_special_chars,n_capital_letters,emails,urls,phones,explicit,entities,w_free,w_click,w_claim,w_offer,w_win,w_prize,w_want,tfidf_features
95,328,1,"['thank', 'futur', 'campaign', 'click', 'pleas', 'allow', '48', 'hour']",True,69,55,14,3,0,0,0,0,0.0,0,0,1,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
96,337,1,"['hello', 'save', 'health', 'money', 'get', 'medic', 'need', 'incred', '80', 'discount', '[entity]']",True,107,88,20,5,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
97,339,1,"['chronic', 'pain', 'live', 'fda', 'articl', '[entity]']",True,52,43,10,4,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
98,341,1,"['search', 'best', 'adult', 'datlng', 'slte', 'click', 'h', '3', 'joln', 'fre', '3']",True,84,65,20,2,0,0,0,0,0.0,0,1,1,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
99,342,1,"['want', 'cheap', 'rolex', 'watch', '[entity]']",True,42,34,9,3,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
100,343,1,"['download', 'hot', 'teen', 'movi', 'hot', 'new', '[explicit]', 'movi', 'pleas', 'remov', 'list']",True,89,72,17,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
101,350,1,"['top', 'morn', 'unsatisfi', '[explicit]', 'size', 'want', 'make', 'feel', 'like', 'real', 'man', 'give', 'certifi', 'clinic', 'test', 'en', 'largement', 'product', '[entity]']",True,205,165,41,12,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
102,357,1,"['daugherti', 'get', 'hydrocodon', 'soma', '2', 'best', 'pain', 'killer', 'popular', 'med', 'valiumxanaxciali', '[entity]']",True,128,104,25,9,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
103,361,1,"['fresh', 'new', 'nich', 'collag', 'girl', 'hundr', 'percent', 'free', 'membership', 'youngest', 'wild', '3', 'st', 'girl', '[entity]']",True,114,93,22,7,6,0,0,0,0.0,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
104,365,1,"['sourc', 'vicodin', 'onlin', 'easi', 'order', 'prior', 'prescript', 'need', 'quick', 'deliveri', 'inexpens']",True,127,104,23,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
105,367,1,"['gener', 'motor', 'magazin', 'car', 'fuel', 'reduct', 'advanc', 'car', 'inform', '[entity]']",True,107,89,19,6,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
106,372,1,"['b', 'u', 'world', 'wide', 'med', 'prescript', 'requir', 'discret', 'confidenti', 'packag', 'n', 'g', 'world', 'wide', 'ship', 'qualiti', 'gener', 'medi', 'c', 'ation', '1', '0', '0', 'money', 'back', 'guarant', 'e', 'e', 'remov']",True,196,153,44,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
107,380,1,"['play', 'real', 'money', 'fun', '[entity]']",True,44,36,9,2,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
108,383,1,"['rnd', 'alt', 'rnd', 'alt', 'rnd', 'alt', '150', 'med', 'choos', 'prescript', 'requir', 'opt', '6', 'rnd', 'alt', 'rnd', 'alt', 'rnd', 'alt']",True,141,104,37,12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
109,386,1,"['real', 'super', 'viagdra', 'call', 'ciadli', 'effect', 'annual', 'sale', '3', 'per', 'dose', 'check', 'websit', 'disscount', 'get', 'fdree', 'bonu', 'pilll', 'remov', '[entity]']",True,178,146,33,6,6,0,0,0,0.0,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
110,389,1,"['monster', 'dick', 'mercilessli', 'abus', 'tight', 'tender', '[explicit]', 'huge', 'black', '[explicit]', 'pound', 'squeal', 'white', '[explicit]', 'big', 'fuckpol', 'ram', 'tini', 'virgin', '[explicit]', 'splatter', 'face', 'see', 'big', '[explicit]', 'pleas', 'remov', 'list']",True,250,208,42,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
111,393,1,"['hi', 'real', 'women', 'citi', 'citi', 'databas', 'chic', 'like', 'cheaaatt', 'like', 'submiss', 'like', '[explicit]', 'like', 'forc', 'check', 'absolut', 'nnno', '0', 'cost', 'tri', 'perus', 'databas', 'free', '[entity]']",True,250,197,54,12,6,0,0,0,0.0,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
112,395,1,"['soto', '95', '0', 'ff', 'vi', 'g', 'ra', 'c', 'ia', 'l', 'l', 'evitra', 'credibl', 'devil', 'know', 'desperado', 'stake', 'tart', 'came', 'gain', 'brief']",True,191,131,60,28,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
113,401,1,"['[explicit]', 'suck', 'fatti', 'old', '[explicit]', 'grandma', 'blond', 'granni', 'let', 'son', '[explicit]', 'rest', 'nice', 'time', 'enjoy', 'famili', '[entity]']",True,175,142,34,13,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
114,403,1,"['hi', 'lynn', 'unreeeeal', 'priciiii', 'viiagra', 'alexi', 'bingham', 'reeeeemooovee', 'heeereeee', '[entity]']",True,96,84,13,4,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
115,404,1,"['compani', 'got', 'then[entity]', 'sole', 'teenag', 'hard', 'core', 'photo', '80', 'hr', 'prenomin', 'qualiti', 'video', 'click']",True,130,107,23,4,6,0,0,0,0.0,1,0,1,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
116,408,1,"['special', 'visit', 'http', '[entity]']",True,47,34,14,6,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
117,409,1,"['tri', 'noth']",True,24,18,6,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
118,410,1,"['want', 'cheap', 'pain', 'killer', '[entity]']",True,36,30,7,3,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
119,411,1,"['goodby', 'crevic', 'evad', 'inviablesplic', 'phosphoresc', 'whippanyparley', 'bluebil', 'himhogan', 'eavesdrop', 'lottealexandr', 'smokescreen', 'anomaloushomebuild', 'beech', 'buddi', 'facetiouscarthaginian', 'annoy', 'barbudorailway']",True,197,181,17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
120,414,1,"['knapp', 'need', 'afford', 'reliabl', 'web', 'host', '5', 'month', '800', 'mb', 'disk', 'space', 'unlimit', 'email', 'account', 'free', 'shop', 'cart', 'much', 'pleas', 'contact', 'us', 'take', 'advantag', 'new', 'offer', '[entity]']",True,229,182,48,14,6,0,0,0,0.0,1,1,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
121,417,1,"['goodby', 'gilt', 'chimiquepretend', 'berra', 'galacticablaz', 'northeast', 'whombloodstream', 'hardhat', 'entertainhaley', 'period', 'gyroscop', 'arachnidsubstant', 'hookup', 'formic', 'pliocenechandeli', 'charisma', 'ginncommon']",True,190,174,17,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
122,419,1,"['hi', 'new', 'friend', 'want', 'see', 'photo', 'best', 'n', 'k', 'e', 'photo', '[entity]']",True,103,74,30,10,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
123,422,1,"['[explicit]', 'soft', 'tab', 'perfect', 'feel', 'men', 'start', 'work', 'within', '15', 'minut', 'soft', 'tab', 'info', 'site', 'take', 'candi', 'get', 'hard', 'rock', 'erect', 'miracl', 'soft', 'tab', 'remov', 'email']",True,232,186,47,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
124,423,1,"['hello', 'sorri', 'took', 'long', 'send', 'link', 'websit', 'want', 'see', '[entity]']",True,98,78,21,3,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
125,425,1,"['goodby', 'clock', 'ameslanchron', 'bp', 'brendageograph', 'matroid', 'rundownphonograph', 'deregul', 'byronicconniv', 'set', 'adroitpratt', 'copperi', 'gushforbad', 'abovement', 'latchtitmous', 'drum', 'squidbentley', 'upsurg', 'australisfrederick']",True,214,196,19,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
126,428,1,"['hi', 'look', 'new', 'friend', 'name', 'jane', 'miami', 'fl', 'see', 'homepag', 'weblog', 'last', 'webcam', 'photo', 'see']",True,143,108,35,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
127,429,1,"['first', 'doctor', 'approv', 'pen', 'pill', 'last', 'want', 'grow', 'get', 'bigger', 'larger', 'come', '[entity]']",True,141,112,30,6,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
128,436,1,"['solut', '[explicit]', 'growth', 'limit', 'time', 'offer', 'increas', 'atleast', '4', 'inch', 'money', 'back', 'click', 'learn', 'thank']",True,154,122,32,10,0,0,0,0,0.0,0,0,1,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
129,439,1,"['15880647714247442333', 'hi', 'varou', 'rnd', 'intro', 'rnd', 'ad', '1', 'rnd', 'buy', 'tag', 'visit', 'us', 'today', 'best', 'regard', 'pablo', 'wright']",True,134,100,34,16,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
130,441,1,"['incred', 'offer', 'window', 'x', 'p', 'pro', '2', 'oo', '2', '5', 'dollar', 'r', 'e', 'r', '[entity]']",True,85,61,25,9,6,0,0,0,0.0,1,0,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
131,443,1,"['sky', 'limotoronto', 'ontario', '[entity]', 'special', '10', 'discount', 'cash', 'drink', 'drivecal', 'skyfor', 'transport', 'needs[entity]']",True,141,119,22,7,12,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
132,444,1,"['gilbert', 'onlin', 'doctorxx', '70', 'best', 'pain', 'killer', 'popular', 'med', 'valiumxanaxciali', '[entity]']",True,127,102,26,10,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
133,445,1,"['doctor', 'visit', 'need', 'safe', 'privat', 'easi', 'like', 'email']",True,75,57,18,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
134,447,1,"['place', 'ggo', 'ur', 'prreeiscrlpt', '10', 'n', 'pi', 'doccctctorr', 'neeede', 'gget', 'ouut', 'fuuttur', 'addddd', 'goii', 'here', '[entity]']",True,145,116,30,7,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
135,448,1,"['antidot', 'kill', 'known', 'deadli', 'virus', 'bacteria', 'bodi', 'keep', 'diseas', 'name', 'influenza', 'sar', 'cancer', 'hiv', 'etc', 'diseas', 'must', 'made', 'dormant', 'stop', 'infect', 'antidot', 'answer', '[entity]']",True,229,183,47,14,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
136,449,1,"['discount', 'med', 'right', 'home', 'valium', 'xanax', 'weight', 'reduct', 'next', 'day', 'deliveri', 'us', 'licens', 'physician', 'offic', 'visit', 'privat', 'confidenti', 'discreet', '[entity]']",True,177,148,30,8,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
137,452,1,"['sake', 'one', 'good', 'action', 'hundr', 'evil', 'one', 'forgotten', 'accomplish', 'redirect', 'mental', 'energi', 'continu', 'remind', 'thing', 'right']",True,187,154,33,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
138,454,1,"['iko', '[entity]']",True,12,11,2,2,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
139,455,1,"['exit', 'addit', 'mail', '[', 'press', ']', 'zupymv', 'updi', 'j', 'pzyvktpipwcmjc', 'gtlaisyeviobdf', 'oesxpzuf', 'dvafv', 'pcr', 'tfntye', 'llrwi']",True,130,108,23,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
140,460,1,"['need', 'introduct', 'got', 'origin', 'natur', 'product', 'help', 'enhanc', 'man', 'hood', 'come', 'quickli', '[entity]']",True,122,101,22,4,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
141,463,1,"['use', 'internet', 'obtain', 'p', 'rescript', 'edic', 'straight', 'door', 'never', 'easi', 'v', '1', '1', 'e', '0', 'r', 'e', 'r', 'h', 'e', 'r', 'e']",True,197,136,61,21,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
142,468,1,"['hey', 'ofor', 'phaci', 'special', 'viin', 'van', 'ax', 'vi', 'tariff', 'pleaov', 'taunt', 'accompani', 'yjhanl', 'pactwmtnfbiiw', 'pl', 'ym', 'romjr', 'jco', 'jbxdlnvtwszthg', 'njrjduhen', 'yfwvg', 'lrn']",True,176,144,33,6,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
143,471,1,"['today', 'special', 'v', 'g', 'r', 'retail', '15', 'sell', 'low', '1', '90', 'privat', 'onlin', 'order', 'world', 'wide', 'ship', 'prescript', 'requir', 'check', '[entity]']",True,206,151,56,25,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
144,476,1,"['titl', 'headbodi', 'bgcolor', 'white', 'emb', 'type', 'applic', 'x', 'mplayer', '2', 'src', '[entity]']",True,95,75,20,9,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
145,480,1,"['hampton', 'goven', 'want', 'sell', 'undergroundcd', 'check', 'spous', 'staff', 'investig', 'credit', 'histori', 'hack', 'someon', 'pc', 'disappear', 'citi', 'bannedcd', '2004', 'aboveground', 'someth', 'els', 'burningli']",True,225,186,39,7,0,0,0,0,0.0,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
146,481,1,"['[entity]', '40', 'gb', 'dat', 'tape', 'drive', 'intern', 'visit', '[entity]']",True,62,50,13,9,12,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
147,483,1,"['one', 'top', 'site', 'net', 'qualiti', 'brand', 'name', 'check', 'featur', 'make', 'rock', 'hard', 'rock', 'bottom', 'price', '[entity]']",True,148,117,32,4,6,0,0,0,0.0,1,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
148,486,1,"['hi', 'mani', 'med', 'avail', 'onlin', 'special', 'ciali', 'vlagra', 'prozac', 'zyban', 'c', '3', 'lebrex', 'paracodin', 'special', '70', 'week', 'nfo', 'deiet', 'e']",True,205,159,46,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0.         0.         0.         ... 0.         0.29022305 0.        ]
149,489,1,"['fix', '[explicit]', 'growth', 'limit', 'time', 'offer', 'add', 'atleast', '3', 'inch', 'money', 'back', 'click', 'see', 'thank']",True,136,107,29,7,0,0,0,0,0.0,0,0,1,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
150,497,1,"['wakey', 'wakey', 'paliourg', 'gawk', 'connoisseur', 'fermat', 'charta', 'debat', 'good', 'morn', 'postur', 'calam', 'lithuania', 'abovement', 'quasicontinu', 'easi', 'work', 'somebodi', 'els', 'show', '[entity]']",True,237,193,44,9,6,0,0,0,0.0,1,0,0,1,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
151,504,1,"['solut', '[explicit]', 'growth', 'limit', 'time', 'offer', 'increas', 'atleast', '3', 'inch', 'money', 'back', 'visit', 'us', 'learn', 'thank']",True,149,119,30,8,0,0,0,0,0.0,0,0,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
152,515,1,"['absolut', 'cheapest', 'gen', 'eric', 'dr', 'ug', 'canada', 'taken']",True,74,58,16,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
153,516,1,"['new', 'qem', 'softwar', '[entity]']",True,25,22,4,2,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
154,520,1,"['hi', 'waak', 'biou', 'wssapoint', 'nuptial', 'ln', 'vwgqre', 'ffej', 'jmthbbg', 'inc', 'ku', 'tkozfpyifsn', 'bq', 'vpnc', 'wvxvm', 'xlcflrip', 'qrbtf']",True,109,91,19,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
155,525,1,"['alpha', 'male', 'plu', 'multipl', '[explicit]', 'supplement', 'men', 'prevent', 'prematur', 'ejaculaton', 'becom', 'ultim', '[explicit]', 'machin', 'multipl', '[explicit]with', 'erect', 'loss', 'easi', 'use', 'solut', '[entity]']",True,232,194,39,17,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
156,528,1,"['pre', 'cription', 'requir', 'w', 'overnight', 'ship', 'order', 'med', 'simpl', 'privat', 'secur', 'p', 'r', 'escript', 'requir', 'thank', 'time', 'dr', 'reuben', 'stringer', 'paliourg', 'u', 'u', 'dislik', 'e', 'c', 'ommerc', '[entity]']",True,243,193,51,13,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
157,535,1,"['good', 'addio']",True,38,27,11,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
158,541,1,"['goodby', 'dramaturgi', 'concavekrakatoa', 'antar', 'waffleheartbreak', 'graph', 'arroyobrook', 'appear', 'mingleexchang', 'octagon', 'broughtcustodian', 'thou', 'inimicalamid', 'discern', 'basketbuzzard', 'emce', 'jeremyanalog', 'lever', 'almostpick']",True,211,193,19,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
159,542,1,"['dear', 'paliourg', 'want', 'remind', 'offer', 'twenti', 'thousand', 'system', 'exampl', '[entity]']",True,117,96,22,4,6,0,0,0,0.0,1,0,0,0,1,0,0,1,[0. 0. 0. ... 0. 0. 0.]
160,544,1,"['never', 'mistak', 'motion', 'action', 'hate', 'immedi', 'predecessor', 'get', 'free', 'author']",True,110,90,20,2,0,0,0,0,0.0,0,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
161,554,1,"['greet', 'love', 'favourit', 'celeb', 'revolt', 'jpeg', 'madonna', 'link', 'lot', 'like', '[explicit]', 'avi', 'sarah', 'michel', 'gellar', 'groundbreak', 'ident', 'theft', 'pamela', 'anderson', 'heartbreak', 'pictur', 'mariah', 'carey', 'remov', '[entity]']",True,249,208,42,10,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
162,557,1,"['bennett', 'cablefilterz', 'allow', 'receiv', 'channel', 'order', 'remot', 'control', 'payperview', 'axxxmovi', 'sport', 'event', 'special', 'event', '[entity]']",True,179,149,31,8,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
163,558,1,"['includ', 'free', 'medic', 'consult', '[entity]']",True,47,41,7,3,6,0,0,0,0.0,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
164,559,1,"['first', 'time', '[explicit]', 'young', 'boy', '[explicit]', 'young', 'girl', 'young', 'girl', '[explicit]', 'big', 'guy', '[explicit]', 'innoc', 'girl', 'virgin', 'lesbian', 'movi', 'real', 'virgin', 'girl', 'home', 'video', 'click', 'happi', 'remov', 'email']",True,229,188,42,17,0,0,0,0,0.0,0,0,1,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
165,574,1,"['doxxcstctorr', 'neeede', 'place', 'ggo', 'ur', 'prreexxxxiscrlpt', '10', 'n', 'pi', 'sx', '[entity]']",True,102,82,21,6,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
166,576,1,"['season', 'ad', 'mani', 'wonder', 'new', 'product', 'websit', 'found', 'bring', 'best', 'product', 'avail', 'way', 'go', 'alway', 'updat', 'databas', 'see', 'look', '[entity]']",True,249,199,51,6,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
167,583,1,"['overton', 'need', 'afford', 'reliabl', 'web', 'host', '5', 'month', '800', 'mb', 'disk', 'space', 'unlimit', 'email', 'account', 'free', 'shop', 'cart', 'much', 'pleas', 'contact', 'us', 'take', 'advantag', 'new', 'offer', '[entity]']",True,233,185,49,15,6,0,0,0,0.0,1,1,0,0,1,0,0,0,[0. 0. 0. ... 0. 0. 0.]
168,586,1,"['davi', 'goven', 'want', 'sell', 'undergroundcd', 'check', 'spous', 'staff', 'investig', 'credit', 'histori', 'hack', 'someon', 'pc', 'disappear', 'citi', 'bannedcd', '2004', '[entity]']",True,191,158,34,7,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
169,589,1,"['would', 'want', 'cheap', 'perscript', '[entity]']",True,45,39,7,3,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
170,590,1,"['iu', 'b', '2', 'iro[entity]', 'cabl', 'tv', 'viewer', '[entity]']",True,50,40,11,7,12,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
171,593,1,"['call', 'rolex', 'time', 'ami', 'acuff', 'love', 'rolex', 'watch']",True,52,42,10,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
172,608,1,"['save', '80', 'popular', 'med', 'great', 'special', 'check', 'k[entity]']",True,85,64,22,11,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
173,614,1,"['swing', 'well', 'coupl', 'find', 'area', 'go', 'far', 'cheat', 'wive', 'updat', 'profil', '[entity]']",True,153,116,38,15,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
174,615,1,"['hello', '[entity]', 'h', 'rd', 'p', '0', 'r', 'n', 'v', 'e', '15', 'gb', 'regular', 'updat', 'includ', 'p', 'r', 'h', 'ilt', 'n', 'get', 'f', 'cked', '[entity]']",True,174,113,62,33,12,0,0,0,0.0,2,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
175,616,1,"['mediccationn', 'lowesst', 'pricess', 'everyy', '80', 'offf', 'pricess', 'wontt', 'get', 'lowerr', 'selll', 'vic', 'od', 'v', 'ia', 'gra', 'x', 'ana', 'x', '[entity]']",True,142,109,34,12,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
176,621,1,"['triplett', '75', 'new', 'softwar', 'windowxp', 'profession', '50', 'window', 'offic', 'profession', '2003', '60', 'photoshop', '7', '0', '60', 'good', 'product', 'buy', 'retailpric', 'district', 'almost', 'everi']",True,226,178,48,15,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
177,625,1,"['look', 'vlcodln', 'place', 'get', 'without', 'prescript', 'glad', '4', 'myrx', 'day', 'ship', 'unbeat', 'price', 'deal', 'product', 'like', 'vallum', 'deal', 'wont', 'last', 'visit', 'us']",True,224,178,46,9,0,0,0,0,0.0,0,0,0,0,0,0,1,0,[0. 0. 0. ... 0. 0. 0.]
178,626,1,"['ever', 'jealou', 'monster', '[explicit]', '[explicit]', 'star', 'learn', 'secret', 'right', 'turn', 'notif', 'pb', 'intern', 'export', 'ltd', 'st', 'brenton', '9919', 'beliz', 'citi', 'beliz']",True,196,162,34,10,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
179,627,1,"['curs', 'defin', 'chain', 'saw', 'pocket', 'beyond', 'ocean', 'made', 'america', 'great', '[', '3']",True,92,73,20,4,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
180,629,1,"['put', 'end', 'unwant', 'spam', 'popup', 'internet', 'secur', 'hazard', 'perman', 'info']",True,106,86,20,4,0,0,0,0,0.0,0,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
181,632,1,"['hello', 'lauren', 'husband', 'busi', 'trip', 'profil', 'onlin', 'come', 'chat', 'want', 'get', 'know', 'better', 'date', 'ztop', '[entity]']",True,197,150,48,12,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
182,634,1,"['health', 'product', 'breakthrough', 'medic', 'scienc', 'enabl', 'team', '14', 'special', 'doctor', 'creat', 'pill', 'design', 'specif', 'p', 'e', 'n', 'enlarg', 'look', '[entity]']",True,199,163,37,5,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
183,638,1,"['sa', '7', '0', 'ord', 'ere', 'onl', 'ine', 'day', 'vi', 'sit', 'site', 'sa', 'big', 'removemepleas']",True,98,70,28,9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
184,643,1,"['want', 'cheap', 'new', 'oversea', 'drug', '[entity]']",True,51,42,10,3,6,0,0,0,0.0,1,0,0,0,0,0,0,1,[0. 0. 0. ... 0. 0. 0.]
185,651,1,"['pay', '3', '10', 'mortgag', 'slash', 'payment', 'approv', 'regardless', 'credit', 'histori', 'start', 'save', 'today', 'pleas', 'fill', 'form', 'receiv', 'free', 'quot', 'refinanc', 'home', 'mortgag', '[entity]']",True,235,191,45,8,6,0,0,0,0.0,1,1,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
186,654,1,"['place', 'ggo', 'ur', 'prreeiscrlpt', '10', 'n', 'pi', 'doxxtctorr', 'neeede', 'paaiixnnninxxn', 'kiiiiilllerxx', '[entity]']",True,125,103,23,6,6,0,0,0,0.0,1,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
187,655,1,"['tue', '11', 'jan[entity]', '14', '[entity]', 'sir', 'troubl', 'get', 'hold', 'phone', 'promis', 'morttgag', 'app', 'apprrov', '3', '9', 'pleas', 'correct', 'info', 'start', '[entity]']",True,214,169,46,15,18,0,0,0,0.0,3,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
188,661,1,"['yael', 'hastala', 'vista', 'barbra', 'provid', 'miss', 'elliot', 'home', 'laid', 'tabl', 'bit', 'walter', 'stir', 'courteou', 'comprehens', 'smile', 'one', 'smile']",True,196,155,41,7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,[0. 0. 0. ... 0. 0. 0.]
